Gene	Class
Mospd4	DistalIntergenic
Apba2	DistalIntergenic
Lrriq3	DistalIntergenic
Tas2r135	DistalIntergenic
Trabd2b	DistalIntergenic
Zdhhc25	DistalIntergenic
2900052N01Rik	DistalIntergenic
Plekhm3	DistalIntergenic
Tiam1	DistalIntergenic
Adam7	DistalIntergenic
1700061F12Rik	DistalIntergenic
Isg20	DistalIntergenic
Gm13582	DistalIntergenic
Fam13a	DistalIntergenic
Pde6h	DistalIntergenic
Sec61b	DistalIntergenic
Sipa1l1	DistalIntergenic
Mir6343	DistalIntergenic
9530068E07Rik	DistalIntergenic
Bhlha9	DistalIntergenic
Gm36742	DistalIntergenic
Teddm3	DistalIntergenic
Rgs7	DistalIntergenic
Agtpbp1	DistalIntergenic
Hdgfl1	DistalIntergenic
Eif1a	DistalIntergenic
Sall1	DistalIntergenic
Zfp366	DistalIntergenic
Ankrd50	DistalIntergenic
Tmem243	DistalIntergenic
Gm31747	DistalIntergenic
Gm30731	DistalIntergenic
Cdc42ep3	DistalIntergenic
Rps29	DistalIntergenic
Daam1	DistalIntergenic
Map3k9	DistalIntergenic
Bmper	DistalIntergenic
Phf3	DistalIntergenic
Glis2	DistalIntergenic
4930401O10Rik	DistalIntergenic
Adgrl3	DistalIntergenic
Stmnd1	DistalIntergenic
4933412O06Rik	DistalIntergenic
Gm6194	DistalIntergenic
D330050G23Rik	DistalIntergenic
Grik3	DistalIntergenic
Tmem18	DistalIntergenic
DQ267102	DistalIntergenic
2900079G21Rik	DistalIntergenic
Hs6st1	DistalIntergenic
Jpt1	DistalIntergenic
Agbl1	DistalIntergenic
Actbl2	DistalIntergenic
Gria2	DistalIntergenic
Grm3	DistalIntergenic
Scmh1	DistalIntergenic
Cap1	DistalIntergenic
Gclc	DistalIntergenic
Hmgn3	DistalIntergenic
Med13l	DistalIntergenic
Cxcr4	DistalIntergenic
Rgs4	DistalIntergenic
Pudp	DistalIntergenic
Mir5127	DistalIntergenic
2700054A10Rik	DistalIntergenic
Xylt1	DistalIntergenic
Grb14	DistalIntergenic
Pclo	DistalIntergenic
Trh	DistalIntergenic
Gm9871	DistalIntergenic
Zfp462	DistalIntergenic
Tyms-ps	DistalIntergenic
Mir6344	DistalIntergenic
Npl	DistalIntergenic
Eif2s3x	DistalIntergenic
Timm8a1	DistalIntergenic
Syt9	DistalIntergenic
Gdnf	DistalIntergenic
Zbtb10	DistalIntergenic
Ppp1r26	DistalIntergenic
Kbtbd2	DistalIntergenic
Tafa1	DistalIntergenic
Kcnf1	DistalIntergenic
Wdr20rt	DistalIntergenic
Colec10	DistalIntergenic
Pik3r4	DistalIntergenic
Nppc	DistalIntergenic
Map2k6	DistalIntergenic
Rpl21	DistalIntergenic
Atp6v1g3	DistalIntergenic
Cop1	DistalIntergenic
4930474H20Rik	DistalIntergenic
4930524C18Rik	DistalIntergenic
Adtrp	DistalIntergenic
Slc12a2	DistalIntergenic
Tle4	DistalIntergenic
Mef2c	DistalIntergenic
Rfxap	DistalIntergenic
Chst1	DistalIntergenic
Gnai1	DistalIntergenic
Kcna1	DistalIntergenic
Calb1	DistalIntergenic
Ptpru	DistalIntergenic
Tmem232	DistalIntergenic
Mgat5	DistalIntergenic
Rabgap1l	DistalIntergenic
4930405L22Rik	DistalIntergenic
Smim31	DistalIntergenic
4930543N07Rik	DistalIntergenic
Kif20b	DistalIntergenic
4930565D16Rik	DistalIntergenic
Kcna6	DistalIntergenic
Gm2721	DistalIntergenic
Syt10	DistalIntergenic
Nptx2	DistalIntergenic
9630013A20Rik	DistalIntergenic
Agpat4	DistalIntergenic
Ffar4	DistalIntergenic
Tbl1xr1	DistalIntergenic
4930556L07Rik	DistalIntergenic
Gm8994	DistalIntergenic
Dera	DistalIntergenic
Mir3966	DistalIntergenic
Btc	DistalIntergenic
Camk2b	DistalIntergenic
Fndc3a	DistalIntergenic
Gdi2	DistalIntergenic
Nmbr	DistalIntergenic
Zfr	DistalIntergenic
Jdp2	DistalIntergenic
Rbfox1	DistalIntergenic
Gramd3	DistalIntergenic
Adgrb1	DistalIntergenic
Mrtfb	DistalIntergenic
Adcy9	DistalIntergenic
Mgat1	DistalIntergenic
Ppp2r2a	DistalIntergenic
Cdk13	DistalIntergenic
Rfpl4b	DistalIntergenic
Hmgcr	DistalIntergenic
Prnp	DistalIntergenic
Reg3b	DistalIntergenic
2410004P03Rik	DistalIntergenic
Pdcl3	DistalIntergenic
Lrrc18	DistalIntergenic
Slc22a23	DistalIntergenic
Slc16a9	DistalIntergenic
Gas2	DistalIntergenic
Zp1	DistalIntergenic
Mir6337	DistalIntergenic
Pmepa1	DistalIntergenic
Zfat	DistalIntergenic
Pdcd1	DistalIntergenic
Bod1	DistalIntergenic
Hnf4g	DistalIntergenic
Ndst3	DistalIntergenic
Mir6373	DistalIntergenic
Erc1	DistalIntergenic
Dot1l	DistalIntergenic
4930448I06Rik	DistalIntergenic
Lsamp	DistalIntergenic
Mir21c	DistalIntergenic
Slc6a1	DistalIntergenic
Ly96	DistalIntergenic
Tle1	DistalIntergenic
Ptprd	DistalIntergenic
Sgip1	DistalIntergenic
Cript	DistalIntergenic
Bckdhb	DistalIntergenic
Slit2	DistalIntergenic
Etaa1	DistalIntergenic
B930025P03Rik	DistalIntergenic
Atp9b	DistalIntergenic
Gcg	DistalIntergenic
Stk35	DistalIntergenic
Gm29687	DistalIntergenic
Gm29685	DistalIntergenic
Rprml	DistalIntergenic
4930572K03Rik	DistalIntergenic
Lacc1	DistalIntergenic
Prelid2	DistalIntergenic
Gcnt1	DistalIntergenic
Mir704	DistalIntergenic
Gm5860	DistalIntergenic
Rps6ka1	DistalIntergenic
Gm20063	DistalIntergenic
Tmtc2	DistalIntergenic
Gls	DistalIntergenic
1700003I22Rik	DistalIntergenic
Mir181a-1	DistalIntergenic
Tgfbr3	DistalIntergenic
Efnb2	DistalIntergenic
Gnpda1	DistalIntergenic
Cx3cl1	DistalIntergenic
Rprm	DistalIntergenic
Cerkl	DistalIntergenic
Ppp1r1c	DistalIntergenic
Halr1	DistalIntergenic
Nrcam	DistalIntergenic
Ppfia2	DistalIntergenic
Slc38a2	DistalIntergenic
Thg1l	DistalIntergenic
Nmur2	DistalIntergenic
4933438B17Rik	DistalIntergenic
Fmo9	DistalIntergenic
Pxdc1	DistalIntergenic
Arap3	DistalIntergenic
Zfp407	DistalIntergenic
Pgrmc2	DistalIntergenic
Rap2b	DistalIntergenic
Slc16a1	DistalIntergenic
Ddit4l	DistalIntergenic
Gm19757	DistalIntergenic
Grin2b	DistalIntergenic
Hpcal4	DistalIntergenic
Olfr1414	DistalIntergenic
Grb2	DistalIntergenic
Cobl	DistalIntergenic
1700019C18Rik	DistalIntergenic
Tarbp1	DistalIntergenic
Rps6ka3	DistalIntergenic
Gucy2d	DistalIntergenic
Ghsr	DistalIntergenic
Tm4sf1	DistalIntergenic
Epc2	DistalIntergenic
Grid2	DistalIntergenic
1700009N14Rik	DistalIntergenic
Ccdc59	DistalIntergenic
7630403G23Rik	DistalIntergenic
Platr5	DistalIntergenic
Gm10823	DistalIntergenic
Mir1971	DistalIntergenic
2810405F15Rik	DistalIntergenic
Ism1	DistalIntergenic
Babam2	DistalIntergenic
Tubb2a-ps2	DistalIntergenic
Atp2b1	DistalIntergenic
Ext1	DistalIntergenic
Adam23	DistalIntergenic
Tapt1	DistalIntergenic
Vrk2	DistalIntergenic
Slitrk1	DistalIntergenic
Klf6	DistalIntergenic
Grik2	DistalIntergenic
Gm36908	DistalIntergenic
Cyp7b1	DistalIntergenic
Wdr5	DistalIntergenic
Nxt1	DistalIntergenic
2310016D03Rik	DistalIntergenic
Eif5	DistalIntergenic
4930556N09Rik	DistalIntergenic
Fam174a	DistalIntergenic
Nepro	DistalIntergenic
Dcun1d4	DistalIntergenic
Sox6	DistalIntergenic
Malat1	DistalIntergenic
Dusp5	DistalIntergenic
4930528P14Rik	DistalIntergenic
Gm765	DistalIntergenic
Vgll4	DistalIntergenic
Terf1	DistalIntergenic
Trhde	DistalIntergenic
Xrcc5	DistalIntergenic
Hs3st3b1	DistalIntergenic
BC030867	DistalIntergenic
Adra1a	DistalIntergenic
A530021J07Rik	DistalIntergenic
4933440M02Rik	DistalIntergenic
Scd4	DistalIntergenic
A830082K12Rik	DistalIntergenic
4930430F21Rik	DistalIntergenic
Mgme1	DistalIntergenic
Ndufa9	DistalIntergenic
7420701I03Rik	DistalIntergenic
1810007C17Rik	DistalIntergenic
Gm8633	DistalIntergenic
Gpt2	DistalIntergenic
Icos	DistalIntergenic
Ipo5	DistalIntergenic
4833411C07Rik	DistalIntergenic
Mindy3	DistalIntergenic
Tmc1	DistalIntergenic
Pik3r1	DistalIntergenic
4930564D02Rik	DistalIntergenic
Gtdc1	DistalIntergenic
Gnat3	DistalIntergenic
Prok2	DistalIntergenic
Pim3	DistalIntergenic
Slc39a10	DistalIntergenic
Resp18	DistalIntergenic
1810006J02Rik	DistalIntergenic
Pctp	DistalIntergenic
Uap1	DistalIntergenic
Ube2e2	DistalIntergenic
Lyzl1	DistalIntergenic
Gda	DistalIntergenic
Golga7b	DistalIntergenic
Emilin3	DistalIntergenic
Atp6v1g1	DistalIntergenic
Usp51	DistalIntergenic
Msh2	DistalIntergenic
Arl4a	DistalIntergenic
Slc30a8	DistalIntergenic
Asap1	DistalIntergenic
Trim42	DistalIntergenic
Plcl1	DistalIntergenic
Gcgr	DistalIntergenic
Nmu	DistalIntergenic
Gfod1	DistalIntergenic
Gpr141b	DistalIntergenic
Usp6nl	DistalIntergenic
Redrum	DistalIntergenic
Gipr	DistalIntergenic
Dnajb13	DistalIntergenic
Anp32e	DistalIntergenic
Trim45	DistalIntergenic
Melk	DistalIntergenic
Cavin4	DistalIntergenic
Klf4	DistalIntergenic
Slc9a9	DistalIntergenic
Mir6350	DistalIntergenic
8030451O07Rik	DistalIntergenic
Lipi	DistalIntergenic
Mapkapk2	DistalIntergenic
4932441J04Rik	DistalIntergenic
4930554G24Rik	DistalIntergenic
1700061J23Rik	DistalIntergenic
Klf2	DistalIntergenic
Rreb1	DistalIntergenic
Mir6238	DistalIntergenic
Fads2	DistalIntergenic
Minpp1	DistalIntergenic
Habp2	DistalIntergenic
Pdgfc	DistalIntergenic
Meis2	DistalIntergenic
Thsd7a	DistalIntergenic
Gm5523	DistalIntergenic
Hnrnpll	DistalIntergenic
Lpin1	DistalIntergenic
Mir378d	DistalIntergenic
Kcnk9	DistalIntergenic
Ddx10	DistalIntergenic
Nt5e	DistalIntergenic
Dock3	DistalIntergenic
Pax3	DistalIntergenic
Ngly1	DistalIntergenic
Ppic	DistalIntergenic
Cbln2	DistalIntergenic
Arntl	DistalIntergenic
Ddah1	DistalIntergenic
Gm20752	DistalIntergenic
Cwc22	DistalIntergenic
Fkbp1a	DistalIntergenic
Nr4a3	DistalIntergenic
2610028E06Rik	DistalIntergenic
Rec114	DistalIntergenic
Mrpl39	DistalIntergenic
Rit2	DistalIntergenic
Zfp516	DistalIntergenic
Isx	DistalIntergenic
Frk	DistalIntergenic
Gm5091	DistalIntergenic
Klf13	DistalIntergenic
Tacr3	DistalIntergenic
Camk2n1	DistalIntergenic
Csdc2	DistalIntergenic
Phf21b	DistalIntergenic
Ntm	DistalIntergenic
Gabrg2	DistalIntergenic
Rgs2	DistalIntergenic
Dthd1	DistalIntergenic
Ablim3	DistalIntergenic
4930563J15Rik	DistalIntergenic
Pgam1	DistalIntergenic
Hapln1	DistalIntergenic
Jmy	DistalIntergenic
Slc6a17	DistalIntergenic
Rapgef1	DistalIntergenic
Tank	DistalIntergenic
Tyro3	DistalIntergenic
Rybp	DistalIntergenic
Yy1	DistalIntergenic
6430553K19Rik	DistalIntergenic
Hpf1	DistalIntergenic
Myo16	DistalIntergenic
Radx	DistalIntergenic
Ccnl1	DistalIntergenic
Sprr4	DistalIntergenic
Sptlc3	DistalIntergenic
Apold1	DistalIntergenic
Adcy8	DistalIntergenic
Scube1	DistalIntergenic
Alg10b	DistalIntergenic
Atp5l	DistalIntergenic
5730403I07Rik	DistalIntergenic
Trem2	DistalIntergenic
Ccdc42	DistalIntergenic
Gm28590	DistalIntergenic
Rab3gap1	DistalIntergenic
Astn1	DistalIntergenic
Gm32455	DistalIntergenic
Nrg3os	DistalIntergenic
Tshz1	DistalIntergenic
Usp38	DistalIntergenic
Nln	DistalIntergenic
Ythdf3	DistalIntergenic
Gm6260	DistalIntergenic
Ptgs1	DistalIntergenic
Rprl1	DistalIntergenic
Kynu	DistalIntergenic
Chchd5	DistalIntergenic
Mir129-1	DistalIntergenic
Gm11217	DistalIntergenic
Osr1	DistalIntergenic
Spanxn4	DistalIntergenic
Clmp	DistalIntergenic
Sphkap	DistalIntergenic
Stxbp5l	DistalIntergenic
Rasl11a	DistalIntergenic
Auts2	DistalIntergenic
Ncor2	DistalIntergenic
Msra	DistalIntergenic
Lmo7	DistalIntergenic
Spry2	DistalIntergenic
1110002J07Rik	DistalIntergenic
Pdha1	DistalIntergenic
Dclk1	DistalIntergenic
Zbbx	DistalIntergenic
4930570G19Rik	DistalIntergenic
Zfp800	DistalIntergenic
Astn2	DistalIntergenic
Gjb5	DistalIntergenic
Disp3	DistalIntergenic
Gm20110	DistalIntergenic
A930017M01Rik	DistalIntergenic
4930548G14Rik	DistalIntergenic
Mettl4	DistalIntergenic
9230009I02Rik	DistalIntergenic
4930453N24Rik	DistalIntergenic
Atxn2	DistalIntergenic
Dhrs2	DistalIntergenic
Zmym2	DistalIntergenic
Gm1587	DistalIntergenic
Dcc	DistalIntergenic
4930539M17Rik	DistalIntergenic
Shf	DistalIntergenic
Kcng1	DistalIntergenic
Pou5f1-rs5	DistalIntergenic
Usp24	DistalIntergenic
Agmat	DistalIntergenic
Bbs10	DistalIntergenic
Tnfrsf11b	DistalIntergenic
Sntb1	DistalIntergenic
Gm597	DistalIntergenic
Gm5415	DistalIntergenic
Dlgap1	DistalIntergenic
Rnf112	DistalIntergenic
Grap	DistalIntergenic
Kl	DistalIntergenic
Nufip1	DistalIntergenic
Ednrb	DistalIntergenic
B930018H19Rik	DistalIntergenic
Pou4f3	DistalIntergenic
Zcchc12	DistalIntergenic
Pde10a	DistalIntergenic
Ldha	DistalIntergenic
1700015G11Rik	DistalIntergenic
Rasa1	DistalIntergenic
Slc22a15	DistalIntergenic
Arsj	DistalIntergenic
4933402N22Rik	DistalIntergenic
Met	DistalIntergenic
Ppp4r2	DistalIntergenic
Atxn10	DistalIntergenic
Mir7648	DistalIntergenic
March10	DistalIntergenic
Slc10a2	DistalIntergenic
Cox7c	DistalIntergenic
Ppp1r3a	DistalIntergenic
Arl8b	DistalIntergenic
4930425L21Rik	DistalIntergenic
Prex2	DistalIntergenic
Ddx1	DistalIntergenic
Ifrd1	DistalIntergenic
Numb	DistalIntergenic
Jag2	DistalIntergenic
Igf1	DistalIntergenic
Mroh5	DistalIntergenic
Zfp280d	DistalIntergenic
Nrp2	DistalIntergenic
Gm12108	DistalIntergenic
Eif2ak1	DistalIntergenic
Kit	DistalIntergenic
Pla2g3	DistalIntergenic
Nefl	DistalIntergenic
Mir3078	DistalIntergenic
Gm4251	DistalIntergenic
Nat1	DistalIntergenic
Mboat1	DistalIntergenic
Cyb5a	DistalIntergenic
Copb1	DistalIntergenic
Smim15	DistalIntergenic
Gpbp1	DistalIntergenic
Pex5l	DistalIntergenic
Mtx2	DistalIntergenic
Rnf24	DistalIntergenic
2900097C17Rik	DistalIntergenic
Tox2	DistalIntergenic
Gm15706	DistalIntergenic
Nampt	DistalIntergenic
Anxa2	DistalIntergenic
Satb1	DistalIntergenic
Gm17751	DistalIntergenic
Rab11fip3	DistalIntergenic
Eif1	DistalIntergenic
Mn1	DistalIntergenic
Cdh20	DistalIntergenic
Gm32921	DistalIntergenic
Ywhah	DistalIntergenic
Fezf2	DistalIntergenic
Chrm3	DistalIntergenic
Galnt1	DistalIntergenic
Gm20609	DistalIntergenic
Ltbp4	DistalIntergenic
Zfand5	DistalIntergenic
Olfr1402	DistalIntergenic
Dph6	DistalIntergenic
Fbn1	DistalIntergenic
Lrmp	DistalIntergenic
Ube2u	DistalIntergenic
Mir8099-1	DistalIntergenic
Tnfrsf21	DistalIntergenic
Gm12130	DistalIntergenic
Elac2	DistalIntergenic
9230020A06Rik	DistalIntergenic
Ppp1r27	DistalIntergenic
Syt14	DistalIntergenic
Cxcl13	DistalIntergenic
Npffr2	DistalIntergenic
Tex29	DistalIntergenic
Auh	DistalIntergenic
Gm11351	DistalIntergenic
Larp4b	DistalIntergenic
Nkain2	DistalIntergenic
Zdhhc13	DistalIntergenic
Plpp4	DistalIntergenic
Csrnp3	DistalIntergenic
Ldlrad3	DistalIntergenic
Tmem229a	DistalIntergenic
4922502N22Rik	DistalIntergenic
Kdf1	DistalIntergenic
Flrt2	DistalIntergenic
Oxr1	DistalIntergenic
Neo1	DistalIntergenic
Uhmk1	DistalIntergenic
Ackr1	DistalIntergenic
Exo1	DistalIntergenic
Pitrm1	DistalIntergenic
Dsc3	DistalIntergenic
Egr1	DistalIntergenic
Gm815	DistalIntergenic
Cetn3	DistalIntergenic
Prkacb	DistalIntergenic
Lhx2	DistalIntergenic
Prnd	DistalIntergenic
Penk	DistalIntergenic
Dmac1	DistalIntergenic
Ttc39b	DistalIntergenic
Ajap1	DistalIntergenic
Dtnb	DistalIntergenic
Rspo2	DistalIntergenic
Dip2b	DistalIntergenic
Il1r2	DistalIntergenic
Otos	DistalIntergenic
Zpld1	DistalIntergenic
Tex26	DistalIntergenic
Rgs21	DistalIntergenic
Pom121l12	DistalIntergenic
Nid1	DistalIntergenic
Ednra	DistalIntergenic
Ptcd2	DistalIntergenic
Egfl7	DistalIntergenic
Speer4f1	DistalIntergenic
Lrrtm4	DistalIntergenic
Rnf19b	DistalIntergenic
Sec23a	DistalIntergenic
Tspyl5	DistalIntergenic
Snrk	DistalIntergenic
9330175M20Rik	DistalIntergenic
Syt2	DistalIntergenic
Gm16223	DistalIntergenic
Lonrf1	DistalIntergenic
9530052E02Rik	DistalIntergenic
Tut7	DistalIntergenic
1700092E19Rik	DistalIntergenic
8030442B05Rik	DistalIntergenic
Arsi	DistalIntergenic
Mir6378	DistalIntergenic
P2ry1	DistalIntergenic
Pou5f1-rs4	DistalIntergenic
C330024C12Rik	DistalIntergenic
B020018J22Rik	DistalIntergenic
Adgrb3	DistalIntergenic
Dock10	DistalIntergenic
Kcnj6	DistalIntergenic
Gabra2	DistalIntergenic
Arap2	DistalIntergenic
Fzd8	DistalIntergenic
4930578E11Rik	DistalIntergenic
Mt3	DistalIntergenic
5330416C01Rik	DistalIntergenic
Cartpt	DistalIntergenic
Magi3	DistalIntergenic
Lmo4	DistalIntergenic
Galnt5	DistalIntergenic
Gm20594	DistalIntergenic
Magi1	DistalIntergenic
Ppm1a	DistalIntergenic
Cdc42bpb	DistalIntergenic
Xaf1	DistalIntergenic
Gm29686	DistalIntergenic
Gm536	DistalIntergenic
Ccdc63	DistalIntergenic
Serpinb2	DistalIntergenic
Prdm8	DistalIntergenic
Shroom3	DistalIntergenic
Shc3	DistalIntergenic
Samd5	DistalIntergenic
Mical2	DistalIntergenic
Tollip	DistalIntergenic
Lgi1	DistalIntergenic
C130071C03Rik	DistalIntergenic
Oxct1	DistalIntergenic
Tet2	DistalIntergenic
Mir490	DistalIntergenic
Try4	DistalIntergenic
Arfgef1	DistalIntergenic
4930448C13Rik	DistalIntergenic
Etv1	DistalIntergenic
Dbpht2	DistalIntergenic
Fam71d	DistalIntergenic
Usp44	DistalIntergenic
Syt1	DistalIntergenic
Gm3942	DistalIntergenic
Sc5d	DistalIntergenic
Arhgap20	DistalIntergenic
Ireb2	DistalIntergenic
Cadm2	DistalIntergenic
Tmprss2	DistalIntergenic
Tfip11	DistalIntergenic
Anapc4	DistalIntergenic
Rap2a	DistalIntergenic
Unc5a	DistalIntergenic
Gpr151	DistalIntergenic
Mir6355	DistalIntergenic
Cdh13	DistalIntergenic
Nox3	DistalIntergenic
Ceacam9	DistalIntergenic
1700003H04Rik	DistalIntergenic
Pdha2	DistalIntergenic
Mir674	DistalIntergenic
Top1	DistalIntergenic
Oprk1	DistalIntergenic
Nin	DistalIntergenic
Eif2b2	DistalIntergenic
4933411E08Rik	DistalIntergenic
Pvt1	DistalIntergenic
Twf1	DistalIntergenic
Il20rb	DistalIntergenic
4933402D24Rik	DistalIntergenic
Mogat1	DistalIntergenic
Ccng1	DistalIntergenic
1700063O14Rik	DistalIntergenic
Asb5	DistalIntergenic
Kcng2	DistalIntergenic
Pde8a	DistalIntergenic
Smarca2	DistalIntergenic
Ptprz1	DistalIntergenic
Eva1a	DistalIntergenic
Gm12409	DistalIntergenic
Dmrta2	DistalIntergenic
Phlda1	DistalIntergenic
4930503E24Rik	DistalIntergenic
Fbln1	DistalIntergenic
Nck2	DistalIntergenic
Mtcl1	DistalIntergenic
Ccdc149	DistalIntergenic
Snrpb2	DistalIntergenic
Stmn4	DistalIntergenic
Tll1	DistalIntergenic
Mc4r	DistalIntergenic
Egr2	DistalIntergenic
Ppp1r2-ps3	DistalIntergenic
Fgfbp3	DistalIntergenic
Nfkb1	DistalIntergenic
Ifi44	DistalIntergenic
Gm17733	DistalIntergenic
Ncoa2	DistalIntergenic
Mpdz	DistalIntergenic
Plpp3	DistalIntergenic
Ssbp3	DistalIntergenic
Six2	DistalIntergenic
Gm31508	DistalIntergenic
Nfkbia	DistalIntergenic
BC042761	DistalIntergenic
Tle3	DistalIntergenic
Mgat4a	DistalIntergenic
Fam114a2	DistalIntergenic
Rsad1	DistalIntergenic
Cacng4	DistalIntergenic
Sdk1	DistalIntergenic
Ccdc190	DistalIntergenic
Fcgr4	DistalIntergenic
Nrsn1	DistalIntergenic
Ripor2	DistalIntergenic
Nrg2	DistalIntergenic
Gm20554	DistalIntergenic
Cfap46	DistalIntergenic
Tpcn2	DistalIntergenic
Il31ra	DistalIntergenic
Gm2447	DistalIntergenic
Sucnr1	DistalIntergenic
Mir9-1	DistalIntergenic
Cd44	DistalIntergenic
Gm12633	DistalIntergenic
Guca2b	DistalIntergenic
Dnajc27	DistalIntergenic
Fscb	DistalIntergenic
Mir882	DistalIntergenic
Tmem74	DistalIntergenic
Kcnq3	DistalIntergenic
Krt84	DistalIntergenic
Herpud2	DistalIntergenic
Cps1	DistalIntergenic
1700116B05Rik	DistalIntergenic
Il3ra	DistalIntergenic
Col4a1	DistalIntergenic
2010204K13Rik	DistalIntergenic
Tmem47	DistalIntergenic
Syt17	DistalIntergenic
Mettl9	DistalIntergenic
6720468P15Rik	DistalIntergenic
Etv3	DistalIntergenic
Mga	DistalIntergenic
F830045P16Rik	DistalIntergenic
Mkks	DistalIntergenic
Stmn3	DistalIntergenic
4921504A21Rik	DistalIntergenic
Zbtb8a	DistalIntergenic
Lclat1	DistalIntergenic
Mdga2	DistalIntergenic
Gm10432	DistalIntergenic
B930092H01Rik	DistalIntergenic
Cln6	DistalIntergenic
Ube2cbp	DistalIntergenic
Luc7l3	DistalIntergenic
Tmem207	DistalIntergenic
Olfr16	DistalIntergenic
Siah3	DistalIntergenic
Chst9	DistalIntergenic
Ube2ql1	DistalIntergenic
Tas2r119	DistalIntergenic
Fshb	DistalIntergenic
Kdm7a	DistalIntergenic
Rragc	DistalIntergenic
Tcf3	DistalIntergenic
Top1mt	DistalIntergenic
Pced1b	DistalIntergenic
Ncam1	DistalIntergenic
Fam81a	DistalIntergenic
Axin2	DistalIntergenic
G630093K05Rik	DistalIntergenic
Irx5	DistalIntergenic
Terf2ip	DistalIntergenic
Pls3	DistalIntergenic
Slc2a12	DistalIntergenic
Ccdc9	DistalIntergenic
Ivl	DistalIntergenic
Apip	DistalIntergenic
Bmt2	DistalIntergenic
Tigd2	DistalIntergenic
4930448K20Rik	DistalIntergenic
Cnr1	DistalIntergenic
1700021N21Rik	DistalIntergenic
Ppm1b	DistalIntergenic
Gm38403	DistalIntergenic
Ubr5	DistalIntergenic
Aasdhppt	DistalIntergenic
Sept7	DistalIntergenic
Stmn1-rs1	DistalIntergenic
Erbb4	DistalIntergenic
Tmem200c	DistalIntergenic
Mir8115	DistalIntergenic
Abca13	DistalIntergenic
1700129C05Rik	DistalIntergenic
March1	DistalIntergenic
4921504E06Rik	DistalIntergenic
Nol4	DistalIntergenic
Rab27b	DistalIntergenic
Asb7	DistalIntergenic
A230107N01Rik	DistalIntergenic
Lrig2	DistalIntergenic
Gpr176	DistalIntergenic
Sema3d	DistalIntergenic
Prickle2	DistalIntergenic
Mitf	DistalIntergenic
Gm15631	DistalIntergenic
Tmem38b	DistalIntergenic
Prkaa2	DistalIntergenic
Thumpd2	DistalIntergenic
Gm32141	DistalIntergenic
Tafa2	DistalIntergenic
A130077B15Rik	DistalIntergenic
Trib1	DistalIntergenic
4930578M01Rik	DistalIntergenic
Cd3e	DistalIntergenic
1700063A18Rik	DistalIntergenic
Ift57	DistalIntergenic
Fgf12	DistalIntergenic
Eif2b5	DistalIntergenic
Fam20b	DistalIntergenic
Vwc2	DistalIntergenic
Mycbp2	DistalIntergenic
Farp1	DistalIntergenic
1700061N14Rik	DistalIntergenic
Gm5084	DistalIntergenic
Drd1	DistalIntergenic
A330048O09Rik	DistalIntergenic
Wrnip1	DistalIntergenic
Otud1	DistalIntergenic
Scarna17	DistalIntergenic
Pgbd5	DistalIntergenic
Usp11	DistalIntergenic
Olfr686	DistalIntergenic
Rps15a	DistalIntergenic
Hectd2	DistalIntergenic
Bhmt	DistalIntergenic
Bche	DistalIntergenic
Ngf	DistalIntergenic
Lrrc7	DistalIntergenic
1700019E08Rik	DistalIntergenic
Tlk1	DistalIntergenic
Itga4	DistalIntergenic
Mir1902	DistalIntergenic
Kbtbd8	DistalIntergenic
Slc2a13	DistalIntergenic
Pde4a	DistalIntergenic
Fem1a	DistalIntergenic
1700019A02Rik	DistalIntergenic
Kcnj16	DistalIntergenic
Cyth3	DistalIntergenic
Spry3	DistalIntergenic
1700028D13Rik	DistalIntergenic
En1	DistalIntergenic
Nr5a2	DistalIntergenic
Mir6348	DistalIntergenic
Mptx2	DistalIntergenic
Camk1g	DistalIntergenic
Wdfy3	DistalIntergenic
Gm7271	DistalIntergenic
Usp46	DistalIntergenic
Slain1	DistalIntergenic
Zfp869	DistalIntergenic
Sgcz	DistalIntergenic
Uqcrfs1	DistalIntergenic
Cdo1	DistalIntergenic
Ctdp1	DistalIntergenic
4930591E09Rik	DistalIntergenic
1700012D14Rik	DistalIntergenic
Otoa	DistalIntergenic
Pank1	DistalIntergenic
Ptger4	DistalIntergenic
6530403H02Rik	DistalIntergenic
A130030D18Rik	DistalIntergenic
Itgav	DistalIntergenic
Mafb	DistalIntergenic
Setmar	DistalIntergenic
Znrf2	DistalIntergenic
Ssu2	DistalIntergenic
Tyrp1	DistalIntergenic
Lhcgr	DistalIntergenic
Cand1	DistalIntergenic
Emc2	DistalIntergenic
Gsdmd	DistalIntergenic
C230029F24Rik	DistalIntergenic
Kcnab3	DistalIntergenic
Dyrk1a	DistalIntergenic
A230028O05Rik	DistalIntergenic
Inhbb	DistalIntergenic
Stc1	DistalIntergenic
Hpgd	DistalIntergenic
Gm3985	DistalIntergenic
Itga8	DistalIntergenic
Ctnna1	DistalIntergenic
1700030J22Rik	DistalIntergenic
Nbdy	DistalIntergenic
Soga3	DistalIntergenic
Cnksr3	DistalIntergenic
Atp11b	DistalIntergenic
Nbea	DistalIntergenic
Platr10	DistalIntergenic
Kcnc4	DistalIntergenic
Gm10445	DistalIntergenic
Plekha5	DistalIntergenic
Runx1t1	DistalIntergenic
Eno1	DistalIntergenic
Lbh	DistalIntergenic
Serpina4-ps1	DistalIntergenic
Ppp1r12a	DistalIntergenic
Fam76b	DistalIntergenic
